"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated"
2021,1,"34","000",0,5914.72973311424,5857.15201321747,5972.30745301101,91585,24909097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3892.77016630427,10297.5522114814,NA,"2021-02-24 16:59:00"
2021,1,"35","000",0,9091.96421545612,8939.214142702,9244.71428821023,28571,5837094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4619.26564952878,16913.3890136422,NA,"2021-02-24 16:59:00"
2021,1,"36","000",0,5406.33428608042,5369.59542583442,5443.07314632642,191195,54627286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3938.79781706917,8545.25859975766,NA,"2021-02-24 16:59:00"
2021,1,"37","000",0,7644.18993098755,7582.63216243877,7705.74769953633,135922,29112766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4666.80193458697,14608.2410835517,NA,"2021-02-24 16:59:00"
2021,1,"38","000",0,6649.90711179653,6439.85752234382,6859.95670124924,7831,2120478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5386.33823085877,19926.1238907571,NA,"2021-02-24 16:59:00"
2021,1,"39","000",0,8545.49016328678,8483.55581388443,8607.42451268912,169097,32512882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4186.06435252841,14056.2387401262,NA,"2021-02-24 16:59:00"
2021,1,"40","000",0,9106.32447422316,9000.40508107731,9212.24386736901,60857,11050833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6505.20383746048,15643.4916929728,NA,"2021-02-24 16:59:00"
2021,1,"41","000",0,5918.70985631574,5834.79255615499,6002.62715647648,47319,11682151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3922.85465997724,9786.39955865928,NA,"2021-02-24 16:59:00"
2021,1,"42","000",0,7451.21440937688,7395.28781418105,7507.14100457271,165460,35350034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4046.71991305267,10996.0210100809,NA,"2021-02-24 16:59:00"
2021,1,"44","000",0,6015.590145283,5842.70032726317,6188.47996330284,11683,2938224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4367.66913982375,6400.01665817609,NA,"2021-02-24 16:59:00"
