"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated","years_used"
2019,2,"32","000",0,0.205235151345852,0.187679821488693,0.22397980966839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.127329618657864,0.233262780458494,NA,"2019-02-01 17:22:00","2016"
2019,2,"33","000",0,0.135784978905685,0.123068693016921,0.149591060325202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.104380572896681,0.148874152487156,NA,"2019-02-01 17:22:00","2016"
2019,2,"34","000",0,0.165485464676271,0.152666100557546,0.179153675739503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.10584632462947,0.231549307954769,NA,"2019-02-01 17:22:00","2016"
2019,2,"35","000",0,0.208309437218641,0.193599373611216,0.223826968491673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.0979986487990731,0.347381867352025,NA,"2019-02-01 17:22:00","2016"
2019,2,"36","000",0,0.161051188586291,0.153045214157968,0.169392203918496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.111604463928632,0.268376738002452,NA,"2019-02-01 17:22:00","2016"
2019,2,"37","000",0,0.175659700656189,0.164393380485511,0.187524856661304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.126122707429191,0.294627345744261,NA,"2019-02-01 17:22:00","2016"
2019,2,"38","000",0,0.14311166919819,0.131067014488031,0.156064392176046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.108016786090019,0.321229682124,NA,"2019-02-01 17:22:00","2016"
2019,2,"39","000",0,0.170421032257278,0.159850337773933,0.181539707256995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.104061665004999,0.228399174087319,NA,"2019-02-01 17:22:00","2016"
2019,2,"40","000",0,0.196221311806229,0.183280230603753,0.209841368526298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.142650909715182,0.278695805575833,NA,"2019-02-01 17:22:00","2016"
2019,2,"41","000",0,0.15822190601087,0.145881265566036,0.171396998451154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.103717544113581,0.205362922855972,NA,"2019-02-01 17:22:00","2016"
